1870
310  HUN  4
315  CZE  4
355  BUL  4
265  GDR  4
360  ROM  4
520  SOM  5
670  SAU  14
678  YAR  14
812  LAO  14

1963
2  USA  1
20  CAN  2
41  HAI  1
42  DOM  1
51  JAM  3
52  TRI  3
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  4
94  COS  1
95  PAN  1
100  COL  1
101  VEN  2
130  ECU  5
135  PER  6
140  BRA  7
145  BOL  1
150  PAR  1
155  CHL  6
160  ARG  8
165  URU  3
200  UKG  8
210  NTH  9
211  BEL  9
212  LUX  9
220  FRN  10
225  SWZ  8
230  SPN  10
235  POR  10
260  GFR  8
290  POL  8
325  ITA  8
345  YUG  11
350  GRC  8
380  SWD  11
385  NOR  11
390  DEN  11
450  LBR  1
452  GHA  8
490  DRC  9
530  ETH  8
560  SAF  8
630  IRN  4
640  TUR  8
651  EGY  6
660  LEB  9
666  ISR  8
713  TAW  4
732  ROK  4
740  JPN  4
750  IND  4
770  PAK  8
800  THI  4
817  RVN  10
840  PHI  4
850  INS  4
900  AUL  4
920  NEW  4
205  IRE  8
352  CYP  8
365  RUS  11
375  FIN  11
395  ICE  8
451  SIE  8
475  NIG  8
500  UGA  8
501  KEN  8
510  TAZ  8
620  LIB  8
625  SUD  8
645  IRQ  8
663  JOR  8
690  KUW  4
775  MYA  4
780  SRI  8
652  SYR  9
432  MLI  10
433  SEN  10
434  BEN  10
435  MAA  10
436  NIR  10
437  CDI  10
438  GUI  10
439  BFO  10
461  TOG  10
471  CAO  10
481  GAB  10
482  CEN  10
483  CHA  10
484  CON  10
580  MAG  10
600  MOR  10
615  ALG  10
616  TUN  8
811  CAM  4
305  AUS  8
310  HUN  8
315  CZE  11
355  BUL  8
265  GDR  11
360  ROM  11
520  SOM  8
678  YAR  4
670  SAU  4
710  CHN  4
812  LAO  4

1964
2  USA  1
20  CAN  2
41  HAI  1
42  DOM  1
51  JAM  2
52  TRI  2
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  2
94  COS  1
95  PAN  2
100  COL  1
101  VEN  2
130  ECU  1
135  PER  2
140  BRA  3
145  BOL  4
150  PAR  3
155  CHL  1
160  ARG  3
165  URU  4
200  UKG  4
205  IRE  4
210  NTH  5
211  BEL  5
212  LUX  5
220  FRN  6
225  SWZ  7
230  SPN  8
235  POR  6
260  GFR  4
290  POL  4
305  AUS  7
325  ITA  7
345  YUG  7
350  GRC  7
375  FIN  4
380  SWD  4
385  NOR  4
390  DEN  4
395  ICE  4
437  CDI  6
438  GUI  6
450  LBR  1
452  GHA  4
475  NIG  2
490  DRC  5
500  UGA  4
501  KEN  4
516  BUI  1
530  ETH  2
560  SAF  4
620  LIB  7
630  IRN  2
640  TUR  4
651  EGY  7
660  LEB  5
663  JOR  4
666  ISR  6
670  SAU  2
712  MON  1
713  TAW  2
732  ROK  2
740  JPN  2
750  IND  2
770  PAK  2
800  THI  2
812  LAO  2
817  RVN  1
840  PHI  2
850  INS  2
900  AUL  2
920  NEW  2
710  CHN  2
339  ALB  2
315  CZE  7
338  MLT  7
352  CYP  4
435  MAA  6
451  SIE  4
510  TAZ  2
551  ZAM  4
553  MAW  4
625  SUD  4
645  IRQ  7
690  KUW  2
780  SRI  2
652  SYR  5
432  MLI  7
433  SEN  6
434  BEN  6
436  NIR  6
439  BFO  6
461  TOG  6
471  CAO  6
481  GAB  6
482  CEN  6
483  CHA  6
484  CON  6
580  MAG  6
600  MOR  6
615  ALG  6
616  TUN  6
811  CAM  2
40  CUB  8
310  HUN  7
355  BUL  7
365  RUS  7
265  GDR  7
360  ROM  7
520  SOM  7
700  AFG  7
678  YAR  2
775  MYA  2
731  PRK  2
790  NEP  2

1965
2  USA  1
20  CAN  2
41  HAI  1
42  DOM  1
51  JAM  3
52  TRI  2
70  MEX  1
90  GUA  4
91  HON  1
92  SAL  5
93  NIC  5
94  COS  1
95  PAN  2
100  COL  4
101  VEN  2
130  ECU  4
135  PER  5
140  BRA  6
145  BOL  3
150  PAR  6
155  CHL  4
160  ARG  6
165  URU  3
200  UKG  3
205  IRE  3
210  NTH  7
211  BEL  7
212  LUX  7
220  FRN  8
225  SWZ  8
230  SPN  2
235  POR  9
260  GFR  4
290  POL  10
325  ITA  8
345  YUG  10
350  GRC  8
375  FIN  11
380  SWD  11
385  NOR  11
390  DEN  11
395  ICE  3
437  CDI  8
438  GUI  1
450  LBR  4
452  GHA  3
475  NIG  3
482  CEN  8
490  DRC  7
500  UGA  3
501  KEN  3
516  BUI  1
530  ETH  8
560  SAF  12
580  MAG  8
600  MOR  8
616  TUN  8
630  IRN  13
640  TUR  3
651  EGY  5
660  LEB  7
663  JOR  3
666  ISR  3
670  SAU  14
712  MON  1
713  TAW  1
732  ROK  5
740  JPN  5
750  IND  5
770  PAK  5
800  THI  15
812  LAO  15
817  RVN  1
840  PHI  5
850  INS  5
900  AUL  5
920  NEW  5
40  CUB  2
339  ALB  2
305  AUS  8
338  MLT  8
352  CYP  3
365  RUS  5
420  GAM  3
451  SIE  3
510  TAZ  5
551  ZAM  12
552  ZIM  12
553  MAW  12
620  LIB  8
625  SUD  3
645  IRQ  8
690  KUW  5
710  CHN  5
780  SRI  5
652  SYR  7
517  RWA  7
265  GDR  10
432  MLI  5
433  SEN  8
434  BEN  8
436  NIR  8
439  BFO  8
461  TOG  8
471  CAO  8
481  GAB  8
483  CHA  8
484  CON  8
615  ALG  8
811  CAM  5
310  HUN  8
315  CZE  10
355  BUL  8
360  ROM  10
520  SOM  8
700  AFG  5
678  YAR  5
775  MYA  5
731  PRK  5
790  NEP  5
830  SIN  5

1966
2  USA  1
20  CAN  1
41  HAI  2
42  DOM  3
51  JAM  1
52  TRI  1
53  BAR  1
70  MEX  4
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  4
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
110  GUY  1
130  ECU  1
135  PER  4
140  BRA  1
145  BOL  1
150  PAR  1
155  CHL  4
160  ARG  1
165  URU  1
200  UKG  1
205  IRE  1
210  NTH  5
211  BEL  5
212  LUX  5
220  FRN  2
225  SWZ  2
230  SPN  1
235  POR  6
260  GFR  1
290  POL  2
305  AUS  2
325  ITA  2
345  YUG  2
350  GRC  2
375  FIN  1
380  SWD  1
385  NOR  1
390  DEN  1
395  ICE  1
437  CDI  2
438  GUI  3
450  LBR  1
451  SIE  5
452  GHA  1
471  CAO  2
475  NIG  2
482  CEN  2
490  DRC  5
500  UGA  1
501  KEN  1
516  BUI  3
530  ETH  4
560  SAF  7
580  MAG  2
600  MOR  2
616  TUN  2
620  LIB  2
630  IRN  8
640  TUR  2
651  EGY  2
660  LEB  5
663  JOR  1
666  ISR  1
670  SAU  9
690  KUW  4
712  MON  3
713  TAW  4
732  ROK  4
740  JPN  4
750  IND  4
770  PAK  10
780  SRI  4
800  THI  11
817  RVN  4
820  MAL  4
840  PHI  4
850  INS  5
900  AUL  4
920  NEW  4
40  CUB  1
710  CHN  4
265  GDR  2
315  CZE  2
338  MLT  2
352  CYP  2
365  RUS  2
420  GAM  6
435  MAA  2
510  TAZ  4
551  ZAM  7
553  MAW  7
625  SUD  4
645  IRQ  2
775  MYA  4
830  SIN  4
652  SYR  5
517  RWA  5
432  MLI  4
433  SEN  2
434  BEN  2
436  NIR  2
439  BFO  2
461  TOG  4
481  GAB  2
483  CHA  2
484  CON  2
615  ALG  2
811  CAM  4
310  HUN  2
355  BUL  2
360  ROM  2
552  ZIM  7
520  SOM  2
339  ALB  2
678  YAR  4
700  AFG  10
731  PRK  4
790  NEP  4
812  LAO  11

1967
2  USA  1
20  CAN  2
41  HAI  3
42  DOM  3
51  JAM  2
52  TRI  2
53  BAR  2
70  MEX  3
90  GUA  4
91  HON  1
92  SAL  4
93  NIC  3
94  COS  3
95  PAN  2
100  COL  1
101  VEN  2
110  GUY  2
130  ECU  1
135  PER  3
140  BRA  5
145  BOL  6
150  PAR  5
155  CHL  3
160  ARG  5
165  URU  5
200  UKG  6
205  IRE  6
210  NTH  7
211  BEL  7
212  LUX  7
220  FRN  7
225  SWZ  7
230  SPN  8
235  POR  7
260  GFR  6
290  POL  7
305  AUS  7
325  ITA  7
345  YUG  7
350  GRC  7
375  FIN  9
380  SWD  9
385  NOR  9
390  DEN  9
395  ICE  6
437  CDI  7
450  LBR  1
451  SIE  6
452  GHA  6
471  CAO  7
475  NIG  7
482  CEN  7
490  DRC  7
500  UGA  3
501  KEN  6
516  BUI  3
530  ETH  3
560  SAF  8
580  MAG  7
600  MOR  7
616  TUN  7
625  SUD  8
630  IRN  10
640  TUR  7
651  EGY  8
660  LEB  8
663  JOR  8
666  ISR  6
670  SAU  8
690  KUW  10
713  TAW  3
732  ROK  3
740  JPN  3
750  IND  8
770  PAK  3
775  MYA  3
780  SRI  3
800  THI  11
817  RVN  3
820  MAL  3
840  PHI  3
850  INS  12
900  AUL  3
920  NEW  3
265  GDR  7
310  HUN  7
315  CZE  7
338  MLT  7
352  CYP  7
365  RUS  8
420  GAM  7
435  MAA  7
510  TAZ  8
551  ZAM  8
553  MAW  8
620  LIB  7
645  IRQ  7
680  YPR  10
830  SIN  3
710  CHN  3
652  SYR  8
517  RWA  7
432  MLI  3
433  SEN  7
434  BEN  7
436  NIR  7
439  BFO  7
461  TOG  7
481  GAB  7
483  CHA  7
484  CON  7
615  ALG  7
811  CAM  13
40  CUB  8
355  BUL  7
360  ROM  7
520  SOM  8
339  ALB  7
700  AFG  8
438  GUI  9
552  ZIM  8
678  YAR  10
731  PRK  3
790  NEP  8
812  LAO  11

1968
2  USA  1
20  CAN  1
41  HAI  1
42  DOM  1
51  JAM  1
52  TRI  1
53  BAR  1
70  MEX  1
90  GUA  2
91  HON  3
92  SAL  2
93  NIC  1
94  COS  1
95  PAN  1
100  COL  3
101  VEN  1
110  GUY  1
130  ECU  1
135  PER  1
140  BRA  3
145  BOL  1
150  PAR  3
155  CHL  1
160  ARG  3
165  URU  1
200  UKG  1
205  IRE  1
210  NTH  3
211  BEL  4
212  LUX  3
220  FRN  3
225  SWZ  3
230  SPN  3
235  POR  3
260  GFR  3
290  POL  5
305  AUS  3
325  ITA  3
345  YUG  5
350  GRC  3
375  FIN  6
380  SWD  6
385  NOR  6
390  DEN  6
395  ICE  1
437  CDI  3
450  LBR  4
452  GHA  1
475  NIG  3
482  CEN  3
490  DRC  4
500  UGA  1
501  KEN  1
510  TAZ  1
516  BUI  1
530  ETH  3
560  SAF  1
580  MAG  3
600  MOR  3
616  TUN  3
620  LIB  3
630  IRN  1
640  TUR  3
660  LEB  3
666  ISR  1
670  SAU  3
713  TAW  1
732  ROK  1
740  JPN  1
750  IND  7
770  PAK  1
780  SRI  1
800  THI  8
820  MAL  1
830  SIN  1
840  PHI  1
850  INS  1
900  AUL  1
920  NEW  1
710  CHN  1
338  MLT  3
352  CYP  3
365  RUS  5
420  GAM  1
435  MAA  3
451  SIE  1
551  ZAM  1
553  MAW  1
590  MAS  1
625  SUD  7
663  JOR  1
678  YAR  1
680  YPR  1
690  KUW  1
775  MYA  1
471  CAO  3
652  SYR  3
411  EQG  3
517  RWA  4
432  MLI  3
433  SEN  3
434  BEN  3
436  NIR  3
439  BFO  3
461  TOG  3
481  GAB  3
483  CHA  3
484  CON  7
615  ALG  3
645  IRQ  3
651  EGY  5
811  CAM  3
40  CUB  3
315  CZE  5
355  BUL  3
360  ROM  5
265  GDR  5
310  HUN  5
712  MON  5
520  SOM  3
339  ALB  3
700  AFG  5
552  ZIM  1
817  RVN  1
731  PRK  1
790  NEP  7
812  LAO  8

1969
2  USA  1
20  CAN  1
41  HAI  1
42  DOM  1
51  JAM  1
52  TRI  1
53  BAR  1
70  MEX  1
90  GUA  2
91  HON  3
92  SAL  2
93  NIC  1
94  COS  1
95  PAN  1
100  COL  3
101  VEN  1
110  GUY  1
130  ECU  1
135  PER  1
140  BRA  4
145  BOL  1
150  PAR  4
155  CHL  1
160  ARG  4
165  URU  4
200  UKG  1
205  IRE  1
210  NTH  3
211  BEL  3
212  LUX  3
220  FRN  3
225  SWZ  3
230  SPN  5
235  POR  6
260  GFR  3
290  POL  3
325  ITA  3
345  YUG  3
350  GRC  7
375  FIN  6
380  SWD  6
385  NOR  6
390  DEN  6
395  ICE  6
437  CDI  3
438  GUI  6
450  LBR  1
451  SIE  1
452  GHA  1
475  NIG  3
482  CEN  3
500  UGA  1
501  KEN  1
510  TAZ  1
516  BUI  1
530  ETH  8
560  SAF  9
580  MAG  3
616  TUN  3
620  LIB  3
630  IRN  10
640  TUR  3
660  LEB  3
666  ISR  1
713  TAW  1
732  ROK  1
740  JPN  1
750  IND  11
770  PAK  1
780  SRI  1
800  THI  12
817  RVN  1
820  MAL  1
830  SIN  1
840  PHI  1
850  INS  1
900  AUL  1
920  NEW  1
590  MAS  1
305  AUS  3
338  MLT  3
352  CYP  3
365  RUS  3
420  GAM  3
435  MAA  3
551  ZAM  9
553  MAW  9
625  SUD  11
645  IRQ  3
663  JOR  3
670  SAU  3
680  YPR  10
690  KUW  10
710  CHN  1
461  TOG  3
471  CAO  3
490  DRC  3
517  RWA  3
432  MLI  3
433  SEN  3
434  BEN  3
436  NIR  3
439  BFO  3
481  GAB  3
483  CHA  3
484  CON  3
600  MOR  3
615  ALG  3
651  EGY  3
811  CAM  3
40  CUB  5
411  EQG  5
315  CZE  3
355  BUL  3
360  ROM  3
775  MYA  11
731  PRK  1
265  GDR  3
310  HUN  3
712  MON  3
520  SOM  3
339  ALB  3
652  SYR  3
700  AFG  3
552  ZIM  9
571  BOT  9
678  YAR  10
572  SWA  1
790  NEP  11
781  MAD  1
812  LAO  12

1970
2  USA  1
20  CAN  1
41  HAI  1
42  DOM  1
51  JAM  1
52  TRI  1
53  BAR  1
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  2
101  VEN  1
110  GUY  1
130  ECU  1
135  PER  1
140  BRA  2
145  BOL  1
150  PAR  2
155  CHL  2
160  ARG  2
165  URU  2
200  UKG  1
205  IRE  1
210  NTH  2
211  BEL  2
212  LUX  2
220  FRN  2
225  SWZ  2
230  SPN  3
235  POR  2
260  GFR  2
325  ITA  2
350  GRC  2
380  SWD  4
385  NOR  4
390  DEN  4
395  ICE  4
437  CDI  2
450  LBR  1
452  GHA  1
471  CAO  2
475  NIG  2
500  UGA  1
510  TAZ  1
516  BUI  1
530  ETH  2
560  SAF  1
580  MAG  2
600  MOR  2
630  IRN  1
640  TUR  2
660  LEB  2
666  ISR  1
713  TAW  2
732  ROK  1
740  JPN  1
750  IND  5
770  PAK  1
800  THI  1
812  LAO  1
817  RVN  1
820  MAL  1
830  SIN  1
840  PHI  1
850  INS  1
900  AUL  1
920  NEW  1
305  AUS  2
338  MLT  2
352  CYP  1
375  FIN  4
420  GAM  1
451  SIE  1
501  KEN  1
551  ZAM  6
553  MAW  6
590  MAS  1
620  LIB  2
625  SUD  5
663  JOR  1
670  SAU  2
680  YPR  1
690  KUW  1
780  SRI  7
950  FIJ  1
571  BOT  1
572  SWA  1
461  TOG  2
490  DRC  2
517  RWA  2
432  MLI  2
433  SEN  2
434  BEN  2
435  MAA  2
436  NIR  2
438  GUI  2
439  BFO  2
481  GAB  2
482  CEN  2
483  CHA  2
484  CON  2
615  ALG  2
616  TUN  2
645  IRQ  2
811  CAM  2
411  EQG  3
315  CZE  5
345  YUG  5
355  BUL  5
360  ROM  5
710  CHN  7
265  GDR  5
290  POL  5
310  HUN  5
365  RUS  5
712  MON  5
520  SOM  2
339  ALB  2
651  EGY  5
700  AFG  5
552  ZIM  6
678  YAR  1
775  MYA  5
40  CUB  1
731  PRK  1
790  NEP  5
781  MAD  7

1971
2  USA  1
20  CAN  1
41  HAI  1
42  DOM  1
51  JAM  1
52  TRI  2
53  BAR  1
70  MEX  1
90  GUA  3
91  HON  4
92  SAL  3
93  NIC  1
94  COS  4
95  PAN  1
100  COL  4
101  VEN  1
110  GUY  2
130  ECU  1
135  PER  1
140  BRA  5
145  BOL  1
150  PAR  5
155  CHL  1
160  ARG  5
165  URU  5
200  UKG  2
205  IRE  6
210  NTH  4
211  BEL  7
212  LUX  4
220  FRN  4
225  SWZ  4
230  SPN  4
235  POR  4
260  GFR  4
325  ITA  4
345  YUG  8
350  GRC  4
380  SWD  9
385  NOR  9
390  DEN  9
395  ICE  9
437  CDI  4
450  LBR  10
451  SIE  2
452  GHA  1
471  CAO  4
475  NIG  4
481  GAB  4
490  DRC  7
500  UGA  1
501  KEN  1
516  BUI  1
517  RWA  7
530  ETH  11
560  SAF  12
580  MAG  4
600  MOR  4
630  IRN  13
640  TUR  4
660  LEB  4
663  JOR  1
666  ISR  6
696  UAE  1
713  TAW  1
732  ROK  1
740  JPN  1
750  IND  8
770  PAK  1
780  SRI  1
800  THI  1
811  CAM  1
812  LAO  1
817  RVN  1
820  MAL  1
830  SIN  1
840  PHI  1
850  INS  1
900  AUL  1
920  NEW  1
710  CHN  1
305  AUS  4
338  MLT  4
352  CYP  2
375  FIN  9
420  GAM  2
510  TAZ  1
551  ZAM  12
553  MAW  14
571  BOT  2
572  SWA  1
590  MAS  2
620  LIB  4
625  SUD  8
645  IRQ  4
670  SAU  4
680  YPR  13
690  KUW  4
692  BAH  4
694  QAT  4
950  FIJ  1
461  TOG  4
678  YAR  13
432  MLI  4
433  SEN  4
434  BEN  4
435  MAA  4
436  NIR  4
438  GUI  4
439  BFO  4
482  CEN  4
483  CHA  4
484  CON  4
615  ALG  4
616  TUN  4
698  OMA  4
411  EQG  4
310  HUN  8
315  CZE  8
355  BUL  8
360  ROM  8
265  GDR  8
290  POL  8
365  RUS  8
712  MON  8
520  SOM  4
652  SYR  4
339  ALB  4
651  EGY  8
700  AFG  8
552  ZIM  14
775  MYA  1
40  CUB  1
731  PRK  1
790  NEP  8
781  MAD  1

1972
2  USA  1
20  CAN  2
41  HAI  1
42  DOM  1
51  JAM  2
52  TRI  2
53  BAR  2
70  MEX  1
90  GUA  1
91  HON  3
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  2
100  COL  3
101  VEN  2
110  GUY  2
130  ECU  1
135  PER  1
140  BRA  4
145  BOL  4
150  PAR  4
155  CHL  4
160  ARG  4
200  UKG  2
205  IRE  5
210  NTH  6
211  BEL  6
212  LUX  6
220  FRN  6
225  SWZ  6
230  SPN  6
235  POR  6
260  GFR  6
325  ITA  6
345  YUG  7
350  GRC  8
380  SWD  9
385  NOR  9
390  DEN  9
395  ICE  9
437  CDI  6
450  LBR  10
451  SIE  1
452  GHA  1
471  CAO  6
475  NIG  6
482  CEN  6
500  UGA  2
516  BUI  1
517  RWA  1
530  ETH  11
560  SAF  12
570  LES  1
580  MAG  6
615  ALG  6
620  LIB  6
630  IRN  13
640  TUR  6
660  LEB  6
663  JOR  1
666  ISR  6
670  SAU  6
713  TAW  1
732  ROK  1
740  JPN  1
750  IND  14
770  PAK  1
771  BNG  14
780  SRI  2
800  THI  1
811  CAM  1
812  LAO  1
817  RVN  1
820  MAL  1
830  SIN  1
840  PHI  1
850  INS  1
900  AUL  1
920  NEW  1
590  MAS  2
710  CHN  2
165  URU  4
305  AUS  6
338  MLT  6
352  CYP  6
375  FIN  9
420  GAM  2
501  KEN  2
510  TAZ  2
551  ZAM  12
553  MAW  12
571  BOT  2
572  SWA  1
625  SUD  2
645  IRQ  6
680  YPR  1
690  KUW  6
692  BAH  6
694  QAT  6
696  UAE  15
775  MYA  1
950  FIJ  1
461  TOG  6
490  DRC  6
432  MLI  6
433  SEN  6
434  BEN  6
435  MAA  6
436  NIR  6
438  GUI  6
439  BFO  6
481  GAB  6
483  CHA  6
484  CON  6
600  MOR  6
616  TUN  6
698  OMA  6
411  EQG  6
290  POL  7
310  HUN  7
315  CZE  7
355  BUL  7
360  ROM  7
365  RUS  7
265  GDR  7
712  MON  7
339  ALB  6
520  SOM  6
652  SYR  7
651  EGY  7
700  AFG  7
552  ZIM  12
678  YAR  1
40  CUB  1
731  PRK  1
790  NEP  14

1973
2  USA  1
20  CAN  2
31  BHM  3
41  HAI  1
42  DOM  1
51  JAM  4
52  TRI  5
53  BAR  2
70  MEX  1
90  GUA  6
91  HON  5
92  SAL  6
93  NIC  2
94  COS  5
95  PAN  3
100  COL  5
101  VEN  2
110  GUY  4
130  ECU  2
135  PER  2
140  BRA  7
145  BOL  1
150  PAR  7
155  CHL  7
160  ARG  7
200  UKG  4
205  IRE  8
210  NTH  3
211  BEL  9
212  LUX  3
220  FRN  3
225  SWZ  5
230  SPN  10
235  POR  11
260  GFR  5
325  ITA  5
350  GRC  5
380  SWD  11
385  NOR  11
390  DEN  11
395  ICE  11
437  CDI  3
450  LBR  3
451  SIE  4
452  GHA  2
471  CAO  3
475  NIG  3
482  CEN  3
500  UGA  4
516  BUI  1
517  RWA  9
530  ETH  5
560  SAF  12
570  LES  1
580  MAG  3
615  ALG  3
616  TUN  3
630  IRN  13
640  TUR  5
651  EGY  14
660  LEB  5
663  JOR  1
666  ISR  8
670  SAU  5
710  CHN  9
713  TAW  2
732  ROK  2
740  JPN  2
750  IND  15
770  PAK  2
771  BNG  15
780  SRI  9
800  THI  16
811  CAM  1
817  RVN  1
820  MAL  2
830  SIN  2
840  PHI  2
850  INS  2
900  AUL  2
920  NEW  2
590  MAS  2
678  YAR  2
680  YPR  2
481  GAB  3
165  URU  7
645  IRQ  7
305  AUS  5
338  MLT  5
352  CYP  5
375  FIN  11
420  GAM  4
501  KEN  4
510  TAZ  9
551  ZAM  17
553  MAW  12
571  BOT  4
572  SWA  2
620  LIB  5
625  SUD  9
690  KUW  3
692  BAH  2
694  QAT  3
696  UAE  18
950  FIJ  2
461  TOG  3
490  DRC  9
432  MLI  9
433  SEN  3
434  BEN  3
435  MAA  3
436  NIR  3
438  GUI  3
439  BFO  3
483  CHA  3
484  CON  3
600  MOR  3
812  LAO  16
731  PRK  3
411  EQG  10
698  OMA  10
290  POL  14
310  HUN  14
315  CZE  14
345  YUG  14
355  BUL  14
360  ROM  14
365  RUS  14
265  GDR  14
712  MON  14
339  ALB  5
520  SOM  5
652  SYR  5
700  AFG  14
552  ZIM  12
775  MYA  2
40  CUB  2
790  NEP  15

1974
2  USA  1
20  CAN  2
31  BHM  2
41  HAI  1
42  DOM  1
51  JAM  2
52  TRI  2
53  BAR  2
70  MEX  1
90  GUA  3
91  HON  4
92  SAL  3
93  NIC  2
94  COS  4
95  PAN  2
100  COL  4
101  VEN  2
110  GUY  2
130  ECU  2
135  PER  2
140  BRA  5
145  BOL  5
155  CHL  5
160  ARG  5
200  UKG  6
205  IRE  6
210  NTH  6
211  BEL  6
212  LUX  6
220  FRN  6
225  SWZ  6
230  SPN  2
235  POR  7
260  GFR  6
305  AUS  6
325  ITA  6
345  YUG  8
350  GRC  6
375  FIN  7
380  SWD  7
385  NOR  7
390  DEN  7
395  ICE  7
432  MLI  9
437  CDI  6
438  GUI  1
450  LBR  6
451  SIE  6
452  GHA  10
475  NIG  6
481  GAB  6
484  CON  6
500  UGA  2
501  KEN  2
516  BUI  6
517  RWA  6
530  ETH  2
560  SAF  11
570  LES  1
580  MAG  6
590  MAS  2
615  ALG  6
625  SUD  9
630  IRN  2
640  TUR  6
651  EGY  8
660  LEB  6
663  JOR  1
666  ISR  6
670  SAU  2
694  QAT  12
710  CHN  9
713  TAW  2
732  ROK  2
740  JPN  2
750  IND  8
770  PAK  2
771  BNG  8
800  THI  12
811  CAM  1
817  RVN  2
820  MAL  2
830  SIN  2
840  PHI  2
850  INS  2
900  AUL  2
920  NEW  2
950  FIJ  2
678  YAR  2
680  YPR  2
40  CUB  2
55  GRN  6
150  PAR  5
165  URU  5
645  IRQ  6
690  KUW  5
338  MLT  6
352  CYP  6
420  GAM  6
510  TAZ  6
551  ZAM  6
553  MAW  11
571  BOT  6
572  SWA  5
620  LIB  6
780  SRI  2
461  TOG  6
471  CAO  6
490  DRC  6
433  SEN  6
434  BEN  6
435  MAA  6
436  NIR  6
439  BFO  6
482  CEN  6
483  CHA  6
600  MOR  6
616  TUN  6
696  UAE  6
731  PRK  6
698  OMA  2
411  EQG  2
404  GNB  7
290  POL  8
310  HUN  8
315  CZE  8
355  BUL  8
360  ROM  8
365  RUS  8
652  SYR  6
265  GDR  8
712  MON  8
520  SOM  7
339  ALB  8
700  AFG  8
552  ZIM  11
692  BAH  2
775  MYA  2
812  LAO  12
790  NEP  8
781  MAD  2

1975
2  USA  1
20  CAN  2
31  BHM  3
41  HAI  4
42  DOM  4
51  JAM  2
52  TRI  2
53  BAR  2
70  MEX  4
90  GUA  5
91  HON  2
92  SAL  5
93  NIC  2
94  COS  6
95  PAN  2
100  COL  6
101  VEN  2
110  GUY  2
115  SUR  7
130  ECU  2
135  PER  2
140  BRA  8
145  BOL  8
150  PAR  8
155  CHL  8
160  ARG  8
165  URU  8
200  UKG  9
205  IRE  7
210  NTH  7
211  BEL  7
212  LUX  7
220  FRN  7
225  SWZ  7
230  SPN  10
235  POR  11
260  GFR  7
325  ITA  7
338  MLT  7
345  YUG  12
350  GRC  7
365  RUS  12
375  FIN  7
380  SWD  7
385  NOR  7
390  DEN  7
395  ICE  7
437  CDI  7
438  GUI  7
450  LBR  7
451  SIE  3
452  GHA  2
475  NIG  3
481  GAB  10
484  CON  7
490  DRC  7
500  UGA  9
501  KEN  9
510  TAZ  9
516  BUI  7
517  RWA  7
530  ETH  2
540  ANG  11
541  MZM  11
551  ZAM  2
560  SAF  11
570  LES  4
571  BOT  9
580  MAG  7
600  MOR  10
615  ALG  7
620  LIB  3
625  SUD  7
630  IRN  9
640  TUR  7
651  EGY  12
660  LEB  7
666  ISR  9
670  SAU  2
692  BAH  2
694  QAT  9
696  UAE  9
713  TAW  8
732  ROK  2
740  JPN  2
750  IND  12
770  PAK  2
771  BNG  12
780  SRI  2
800  THI  2
811  CAM  4
817  RVN  2
820  MAL  2
830  SIN  2
840  PHI  2
850  INS  2
900  AUL  2
910  PNG  2
920  NEW  2
590  MAS  2
678  YAR  2
680  YPR  2
40  CUB  2
55  GRN  2
645  IRQ  7
690  KUW  8
305  AUS  7
352  CYP  12
420  GAM  9
553  MAW  11
572  SWA  2
663  JOR  2
698  OMA  10
950  FIJ  2
461  TOG  7
471  CAO  7
432  MLI  7
433  SEN  7
434  BEN  7
435  MAA  7
436  NIR  7
439  BFO  7
482  CEN  7
483  CHA  3
616  TUN  7
652  SYR  7
710  CHN  7
581  COM  7
411  EQG  10
402  CAP  11
404  GNB  11
403  STP  11
290  POL  12
310  HUN  12
315  CZE  12
355  BUL  12
360  ROM  12
700  AFG  12
731  PRK  2
265  GDR  12
712  MON  12
339  ALB  12
520  SOM  2
552  ZIM  11
775  MYA  2
790  NEP  12
812  LAO  2

1976
2  USA  1
20  CAN  1
31  BHM  2
41  HAI  1
42  DOM  1
51  JAM  1
52  TRI  1
53  BAR  1
70  MEX  1
90  GUA  3
91  HON  4
92  SAL  3
93  NIC  1
94  COS  1
95  PAN  1
100  COL  4
101  VEN  1
110  GUY  1
115  SUR  4
130  ECU  1
135  PER  1
140  BRA  5
145  BOL  5
155  CHL  5
160  ARG  5
165  URU  5
200  UKG  6
205  IRE  4
210  NTH  4
211  BEL  7
212  LUX  4
220  FRN  4
225  SWZ  4
230  SPN  8
235  POR  9
260  GFR  4
325  ITA  4
338  MLT  4
345  YUG  4
350  GRC  4
365  RUS  4
375  FIN  4
380  SWD  4
385  NOR  4
390  DEN  4
395  ICE  4
437  CDI  4
438  GUI  4
450  LBR  4
451  SIE  6
452  GHA  1
475  NIG  2
481  GAB  4
484  CON  8
490  DRC  7
500  UGA  6
501  KEN  6
510  TAZ  6
516  BUI  7
517  RWA  7
530  ETH  1
540  ANG  1
